,question_id,base_question_id,repetition_num,question_text,llm,response,iteration
301,q61_1,q61,1,What are the limits for the mobility budget?,GPT,"The limits for the mobility budget, as outlined in the context, are as follows:

1. The mobility budget must never be less than €3,000 or exceed €16,000 per year, regardless of whether the annual gross costs of the car fall below €3,000 or go beyond €16,000.
2. Additionally, the mobility budget cannot exceed 1/5th of the employee's total gross remuneration, with a minimum of €3,000.

These limits are set to ensure that the mobility budget remains within a reasonable range and is proportionate to the employee's overall compensation.",61
302,q61_1,q61,1,What are the limits for the mobility budget?,Mistral,"Based on the provided context, there are specific limits for the mobility budget that are mentioned in Document 1. Let me help you illustrate it.

### Mobility Budget Limits

#### Annual Budget Limits
1. **Minimum:** €3,000
2. **Maximum:** €16,000

#### Gross Cost
- The total gross cost of the company car for the employer includes all related expenses, such as:
  - All tax-related charges.
  - Financing costs (leasing or rental).
  - Electricity costs.
  - Solidarity contributions.
  - Applicable insurance expenses.

#### Buying Course
- You are at liberty to distribute your mobility budget among your preferred expenses, adhering to the guidelines set by the company. For instance, you can opt for a more economical electric car, if it falls below the TCO limit specified for your employee category and additionally, aemphor-provided bicycles can be accommodated within the allocated budget.

#### Expense Constraints
1. **Note:** If you have any questions or require assistance in calculating your mobility budget or understanding your options, please don't hesitate to reach out. We're here to support you in making the most of your mobility benefits.

#### Documents and Links
1. **Reference Document:** Budget de mobilité - mise en œuvre 221125.pdf
2. **Source:** Unknown source

So, without relevant information or the source mentioned, based on general knowledge, the mobility budget is typically confined to:
- €3,000 (minimum)
- €16,000 (maximum)

Please refer to the official policy document provided in Document 1 if you need specifics or recap concerning these limits. Details in the burden statement where the context is not explicit, should be researched from the official documents.

Also, ensure that you are provided with any policy document supplement that clarify the mobility budget limits.",61
303,q61_1,q61,1,What are the limits for the mobility budget?,Cohere,"The context provided in Document 1 does contain relevant information regarding the limits for the mobility budget. According to the document, the mobility budget has the following limits:

1. **Minimum Limit**: The mobility budget should never be less than **€3,000** per year.
2. **Maximum Limit**: The mobility budget should not exceed **€16,000** per year.
3. **Proportional Limit**: The mobility budget cannot exceed **1/5th of the employee's total gross remuneration**, with a minimum of **€3,000**.

These limits apply regardless of the actual annual gross costs of the company car. If the costs fall below €3,000 or exceed €16,000, the mobility budget is capped at these thresholds.",61
304,q61_1,q61,1,What are the limits for the mobility budget?,Deepseek,"Based on the provided context from Document 1, the limits for the mobility budget are as follows:

1. **Minimum Limit**: The mobility budget should never be less than **€3,000** per year.  
2. **Maximum Limit**: The mobility budget cannot exceed **€16,000** per year.  
3. **Additional Constraint**: The budget cannot exceed **1/5th (20%) of your total gross remuneration**, with a minimum floor of €3,000 (even if 1/5th of your salary is lower).  

These limits apply regardless of whether the annual gross costs of the company car fall below €3,000 or exceed €16,000. 

For example:
- If the car's cost is €2,500, the budget remains €3,000.  
- If the car's cost is €18,000, the budget is capped at €16,000.  
- If 1/5th of your gross salary is €10,000, your budget can be up to €10,000 (but not exceeding €16,000).  

Let me know if you need further clarification!",61
305,q62_1,q62,1,Quelles sont les limites du budget mobilité ?,Claude,"# Limites du budget mobilité

Selon le Document 1 de la base de connaissances, le budget mobilité présente les limites suivantes :

- Le budget mobilité ne peut jamais être inférieur à 3.000€ par an
- Le budget mobilité ne peut jamais dépasser 16.000€ par an, même si les coûts annuels bruts de la voiture dépassent ce montant
- Le budget mobilité ne peut pas dépasser 1/5ème de la rémunération brute totale de l'employé, avec un minimum maintenu à 3.000€

Ces limites s'appliquent dans le cadre du programme de Budget de Mobilité structuré en trois niveaux (voiture de société respectueuse de l'environnement, méthodes de transport durables, et solde restant versé en espèces).",62
306,q62_1,q62,1,Quelles sont les limites du budget mobilité ?,GPT,"Les limites du budget mobilité, telles que décrites dans le document, incluent :

1. Le budget mobilité ne doit jamais être inférieur à 3 000 € ou dépasser 16 000 € par an, même si les coûts annuels bruts de la voiture de société sont inférieurs à 3 000 € ou supérieurs à 16 000 €.

2. Le budget mobilité ne peut pas dépasser 1/5e de votre rémunération brute totale, avec un minimum de 3 000 €.

Ces limites sont mises en place pour garantir que le budget mobilité est à la fois raisonnable et proportionnel par rapport aux coûts réels des voitures de société et à la rémunération globale des employés.",62
307,q62_1,q62,1,Quelles sont les limites du budget mobilité ?,Mistral,"Le budget mobilité doit respecter certaines limites spécifiques. Selon le document fourni, le budget mobilité ne peut pas être inférieur à 3 000 € ni dépasser 16 000 € par an, même si les coûts annuels bruts de la voiture de société sont inférieurs à 3 000 € ou supérieurs à 16 000 €. De plus, le budget mobilité ne peut pas excéder 1/5e de la rémunération brute totale de l'employé, avec un minimum de 3 000 €.

Ces limites garantissent que le budget mobilité reste dans des proportions raisonnables par rapport aux coûts réels de la voiture de société et à la rémunération de l'employé.",62
308,q62_1,q62,1,Quelles sont les limites du budget mobilité ?,Cohere,"Based on the information provided in **Document 1**, the limits of the mobility budget are as follows:

1. **Minimum and Maximum Annual Amount**:  
   - The mobility budget must be **at least €3,000** and **cannot exceed €16,000 per year**, even if the annual gross costs of the company car fall below €3,000 or exceed €16,000.  

2. **Proportional Limit to Gross Remuneration**:  
   - The mobility budget cannot exceed **1/5th of the employee's total gross remuneration**, with a minimum of €3,000.  

These limits ensure that the mobility budget remains within a defined range while also being proportional to the employee's overall compensation.",62
309,q62_1,q62,1,Quelles sont les limites du budget mobilité ?,Deepseek,"D'après le Document 1 concernant le budget mobilité, les limites sont les suivantes :

1. **Plage annuelle** :  
   - Le budget ne peut pas être **inférieur à 3 000 €** ni **dépasser 16 000 €** par an, même si le coût brut annuel de la voiture de société est en dehors de cette fourchette.  

2. **Ratio salarial** :  
   - Le budget mobilité ne peut excéder **1/5ᵉ du salaire brut total** du bénéficiaire, avec un minimum garanti de 3 000 € (ex. : si le salaire brut est de 50 000 €, le plafond est de 10 000 €).  

3. **Restrictions d'utilisation** :  
   - Les dépenses doivent respecter les règles des trois piliers (voiture éco, transports durables, solde cash).  
   - Exemple : les frais de logement (2ᵉ pilier) sont limités à un rayon de **10 km** du lieu de travail habituel.  
   - La location de véhicule personnel est plafonnée à **30 jours par an**.  

4. **Exclusions** :  
   - Ne s'applique pas aux employés déjà engagés dans un contrat de leasing en cours.  

Pour plus de détails, référez-vous au document *""Budget de mobilité - mise en place 221125.pdf""* mentionné dans le Document 1.  

*Source : Document 1 (metadata et contenu).*",62
310,q63_1,q63,1,Wat zijn de limieten voor het mobiliteitsbudget?,Claude,"Op basis van de informatie uit het kennisbestand, zijn de limieten voor het mobiliteitsbudget als volgt:

- Het mobiliteitsbudget mag nooit minder zijn dan €3.000 per jaar
- Het mobiliteitsbudget mag niet meer bedragen dan €16.000 per jaar, zelfs als de jaarlijkse brutokosten van de auto onder €3.000 vallen of boven €16.000 uitkomen
- Het mobiliteitsbudget kan niet meer bedragen dan 1/5e van je totale brutovergoeding, met een minimum van €3.000

Deze grenzen gelden ongeacht de werkelijke kosten van de bedrijfswagen.",63
311,q63_1,q63,1,Wat zijn de limieten voor het mobiliteitsbudget?,GPT,"Op basis van de beschikbare context zijn de limieten voor het mobiliteitsbudget als volgt vastgesteld:

- Het mobiliteitsbudget mag nooit minder zijn dan €3.000 of meer dan €16.000 per jaar, ongeacht of de jaarlijkse brutokosten van de auto onder €3.000 liggen of boven €16.000 uitkomen.
- Daarnaast mag het mobiliteitsbudget niet meer bedragen dan 1/5e van je totale brutovergoeding, met een minimum van €3.000. 

Als je verdere vragen hebt of hulp nodig hebt bij het berekenen van je mobiliteitsbudget of het begrijpen van je opties, wordt aangegeven dat je contact kunt opnemen voor ondersteuning.",63
312,q63_1,q63,1,Wat zijn de limieten voor het mobiliteitsbudget?,Mistral,"Based on the provided context, here are the key limits and guidelines for the mobility budget as outlined in Document 1 for different employees or sections within an organization:

### Limits for the Mobility Budget
1. **Minimum Budget**: The mobility budget must never be less than €3,000 but can exceed €",63
313,q63_1,q63,1,Wat zijn de limieten voor het mobiliteitsbudget?,Cohere,"Based on the information provided in **Document 1**, the limits for the mobility budget are as follows:

1. **Minimum and Maximum Annual Amount**:  
   - The mobility budget should **never be less than €3,000** or **exceed €16,000 per year**, even if the annual gross costs of the car fall below €3,000 or go beyond €16,000.  

2. **Proportion of Total Gross Remuneration**:  
   - The mobility budget **cannot exceed 1/5th of the employee's total gross remuneration**, with a **minimum of €3,000**.  

These limits ensure that the mobility budget remains within a defined range while being proportional to the employee's overall compensation.",63
314,q63_1,q63,1,Wat zijn de limieten voor het mobiliteitsbudget?,Deepseek,"De limieten voor het mobiliteitsbudget worden vermeld in **Document 1** en zijn als volgt:

1. **Minimum- en maximumbedrag**:  
   - Het budget mag **nooit minder dan €3.000** of **meer dan €16.000 per jaar** bedragen, zelfs als de jaarlijkse brutokosten van de bedrijfswagen buiten deze grenzen vallen.  

2. **Relatie tot brutoloon**:  
   - Het mobiliteitsbudget mag **maximaal 1/5e van het totale brutoloon** bedragen, met een **minimum van €3.000** (ook als 1/5e van het loon lager is).  

### Voorbeeld:  
- Als de brutokosten van een auto €20.000 zijn, blijft het budget beperkt tot €16.000.  
- Als een werknemer €50.000 brutoloon heeft, is 1/5e daarvan €10.000 – dat wordt dan het budget, mits het tussen €3.000 en €16.000 valt.  

Bron: *Mobility Budget Policy (Document 1)*.",63
315,q64_1,q64,1,Was sind die Grenzen für das Mobilitätsbudget?,Claude,"Based on the provided context, I can answer your question about the limits of the mobility budget (""Grenzen für das Mobilitätsbudget"").

According to Document 1, the mobility budget has the following limits:

- The mobility budget should never be less than €3,000 per year
- The mobility budget should never exceed €16,000 per year
- Additionally, your mobility budget cannot exceed 1/5th (20%) of your total gross remuneration, with a minimum of €3,000

These limits apply even if the actual annual gross costs of the company car fall below €3,000 or go above €16,000.",64
316,q64_1,q64,1,Was sind die Grenzen für das Mobilitätsbudget?,GPT,"Die Grenzen für das Mobilitätsbudget sind wie folgt:

1. Das Mobilitätsbudget darf niemals weniger als 3.000 € oder mehr als 16.000 € pro Jahr betragen, selbst wenn die jährlichen Bruttokosten des Autos unter 3.000 € liegen oder über 16.000 € hinausgehen.

2. Zusätzlich darf das Mobilitätsbudget nicht mehr als 1/5 des gesamten Bruttogehalts ausmachen, mit einem Minimum von 3.000 €.

Diese Informationen stammen aus dem bereitgestellten Kontext.",64
317,q64_1,q64,1,Was sind die Grenzen für das Mobilitätsbudget?,Mistral,"Based on the provided context, the limits for the mobility budget are as follows:

1. **Minimum Annual Budget**: The mobility budget should not be less than €3,000 per year.
2. **Maximum Annual Budget**: The mobility budget should not exceed €16,000 per year, even if the annual gross costs of the car go beyond €16,000.
3. **Budget Cap Based on Remuneration**: The mobility budget cannot exceed 1/5th of the employee's total gross remuneration.

These guidelines ensure that the mobility budget remains within a reasonable range relative to the employee's overall compensation and the costs associated with the company car.",64
318,q64_1,q64,1,Was sind die Grenzen für das Mobilitätsbudget?,Cohere,"Based on the information provided in **Document 1**, the limits for the mobility budget are as follows:

1. **Minimum and Maximum Annual Amount**:  
   - The mobility budget should **never be less than €3,000** or **exceed €16,000 per year**, even if the annual gross costs of the car fall below €3,000 or go beyond €16,000.  

2. **Proportion of Total Gross Remuneration**:  
   - The mobility budget **cannot exceed 1/5th of the employee's total gross remuneration**, with a **minimum of €3,000**.  

These limits ensure that the mobility budget remains within a predefined range while being proportional to the employee's overall compensation.",64
319,q64_1,q64,1,Was sind die Grenzen für das Mobilitätsbudget?,Deepseek,"Die Grenzen für das Mobilitätsbudget sind im **Document 1** klar definiert:  

1. **Mindest- und Höchstbetrag**:  
   - Das Budget darf **nie weniger als 3.000 €** oder **mehr als 16.000 € pro Jahr** betragen, selbst wenn die jährlichen Bruttokosten des Firmenwagens außerhalb dieser Spanne liegen.  

2. **Obergrenze in Bezug auf das Gehalt**:  
   - Das Mobilitätsbudget darf **maximal 1/5 des gesamten Bruttoeinkommens** betragen, jedoch mit einem **Mindestbetrag von 3.000 €** (z. B. bei niedrigeren Gehältern).  

Diese Regelungen sollen sicherstellen, dass das Budget fair und innerhalb festgelegter finanzieller Rahmenbedingungen bleibt.  

Quelle: *Document 1 (Mobility Budget Policy)*.",64
320,q65_1,q65,1,What about birth leave?,Claude,"# Birth Leave Information

Based on the knowledge base, there are two types of birth leave:

## For Mothers (""congé de maternité""):
- 15 weeks total for single birth (19 weeks for multiple births)
- Before birth: 1-6 weeks for single birth or 1-8 weeks for multiple birth
- After birth: 9 weeks for single birth or 11 weeks for multiple birth, plus any unused days from before delivery

## For Partners (""congé de naissance""):
- 20 business days to be taken within 4 months after delivery
- Can be split up but must be taken as full days
- First 3 days: normal salary continues
- Next 17 days: allowance under sickness and disability insurance

## How to Request:
- Mothers: Provide medical certificate with expected delivery date (max 7 weeks prior) and notify their ""mutuelle""
- Partners: Make request to employer prior to taking leave via registered letter or written letter signed by employer

The information comes from a page about parental leave policies at DTSC.",65
321,q65_1,q65,1,What about birth leave?,GPT,"The context provided does contain relevant information about birth leave. According to the document, birth leave is categorized into two types: maternity leave for the mother and birth leave for the partner. 

1. **Maternity Leave for the Mother (""congé de maternité"")**:
   - Entitled to 15 weeks of maternity leave, extended to 19 weeks in case of multiple births.
   - Prior to the expected date of delivery: 
     - Single birth: a minimum of 1 week and a maximum of 6 weeks.
     - Multiple births: a minimum of 1 week and a maximum of 8 weeks.
   - After birth:
     - Single birth: 9 weeks plus any days not taken before delivery.
     - Multiple births: 11 weeks plus any days not taken before delivery.
   - The employee must provide a medical certificate with the expected date of delivery no more than 7 weeks prior to the expected date and notify the “mutuelle”.

2. **Birth Leave for the Partner (""congé de naissance"")**:
   - Entitled to 20 business days, to be taken within 4 months after the delivery.
   - The leave must be taken in full days, not half days.
   - The first 3 days are paid with normal remuneration, while the remaining 17 days are covered under sickness and disability insurance.
   - The employee must request the leave from their employer before taking it, either by registered letter or a written letter signed by the employer. 

This information outlines the entitlements and procedures for birth leave for both mothers and partners.",65
322,q65_1,q65,1,What about birth leave?,Mistral,"Based on the provided context from the knowledge base, specifically Document 1 (output metadata structure webUrl) and Document 2 (output.metadata structure weburl), the information regarding birth leave is detailed in Document 1. Here is a summary:

### Birth Leave

#### For the Mother
- **Type of Leave:** ""congé de maternité""
- **Duration:**
  - 15 weeks for a single birth
  - 19 weeks for multiple births
- **Before Expected Date of Delivery:**
  - Single birth: Minimum 1 week, maximum 6 weeks
  - Multiple births: Minimum 1 week, maximum 8 weeks
- **After Birth:**
  - Single birth: 9 weeks + any days not taken before delivery
  - Multiple births: 11 weeks + any days not taken before delivery
- **Procedure:**
  - The employee must provide a medical certificate with the expected date of delivery no later than 7 weeks before the due date.
  - The employee must notify the ""mutuelle.""

#### For the Partner
- **Type of Leave:** ""congé de naissance""
- **Duration:**
  - 20 business days to be taken within 4 months after delivery
  - Must be taken in full days, not half days
- **Remuneration:**
  - First 3 days: Normal remuneration
  - Remaining 17 days: Allowance under sickness and disability insurance
- **Procedure:**
  - The employee must make a request to their employer before the ""congé de naissance"" by registered letter or by written letter signed by the employer.

### Parental Leave
- **Conditions:**
  - The employee must have been under an employment contract with the employer for at least 12 months during the 15 months prior to the written request.
- **Types of Leave:**
  - Complete interruption: Maximum 4 months (with employer agreement: per week)
  - Half-time interruption: Maximum 8 months (with employer agreement: per month)
  - 1/5 interruption: Maximum 20 months (per 5 months)
  - 1/10 interruption: Maximum 40 months (with employer agreement: per 10 months)
- **Procedure:**
  - The employee must inform the employer in writing, specifying the type of leave, between 2 to 3 months before the start of the parental leave.
  - The employer initiates the request to the ONEM through Break@work.
  - The employee completes the request through Break@work for employee.
  - The ONEM sends the decision to the employee.

### Time Credit Leave for Care of Children Under 8 Years Old
- **Conditions:**
  - Reason: Care of a child under 8 years old
  - Under an employment contract for at least 2 years
  - 3 years of seniority
- **Types of Leave:**
  - Full time: Minimum 3 months
  - Half time: At least ¾ time for a minimum of 3 months
  - 1/5 time: Full time for a minimum of 6 months
- **Maximum Duration:**
  - 51 months time credit for the entire career for all care reasons
- **Procedure:**
  - The employee informs the employer by registered letter or written letter signed by the employer.
  - The request must be made 3 months in advance if there are more than 20 employees, or 6 months in advance if there are 20 or fewer employees.
  - The request must include the type of leave, reason, start date, duration, and modalities.
  - The request must be made to the Onem by the employee and employer through Break@work.

This information should provide a comprehensive overview of the various types of birth leave and related procedures as outlined in the provided documents.",65
323,q65_1,q65,1,What about birth leave?,Cohere,"The context provided in Document 1 contains relevant information about birth leave, specifically detailing maternity leave and partner leave (referred to as ""congé de naissance""). Here’s a summary of the key points:

### **Maternity Leave (Mother)**
- **Duration**: 15 weeks (19 weeks for multiple births).
  - **Before birth**: 1–6 weeks (single birth), 1–8 weeks (multiple birth).
  - **After birth**: 9 weeks + unused days before birth (single birth), 11 weeks + unused days before birth (multiple birth).
- **Process**:
  - Provide a medical certificate with the expected delivery date at least 7 weeks before the due date.
  - Notify the ""mutuelle"" (health insurance provider).

### **Partner Leave (Congé de Naissance)**
- **Duration**: 20 business days within 4 months after delivery (not necessarily consecutive, but must be taken as full days).
- **Remuneration**:
  - First 3 days: normal pay.
  - Remaining 17 days: allowance under sickness and disability insurance.
- **Process**: Request must be made to the employer in advance via registered letter or written letter signed by the employer.

### **Parental Leave**
While not directly related to birth leave, parental leave is mentioned in the context as an additional option for parents. It includes various types of interruptions (full-time, half-time, 1/5 time, 1/10 time) with specific durations and conditions, such as a minimum employment period of 12 months during the 15 months prior to the request.

If you have a specific aspect of birth leave you’d like more details on, feel free to ask!",65
324,q65_1,q65,1,What about birth leave?,Deepseek,"Based on the provided context from Document 1, here are the details about **birth leave** (maternity and partner leave):

### **Maternity Leave (""congé de maternité"")**  
- **Duration**:  
  - **Single birth**: 15 weeks total  
    - **Before delivery**: 1–6 weeks (minimum 1, maximum 6)  
    - **After delivery**: 9 weeks + any unused pre-delivery days  
  - **Multiple births**: 19 weeks total  
    - **Before delivery**: 1–8 weeks (minimum 1, maximum 8)  
    - **After delivery**: 11 weeks + any unused pre-delivery days  

- **Requirements**:  
  - Submit a medical certificate with the expected delivery date (at least 7 weeks before delivery).  
  - Notify the ""mutuelle"" (health insurance).  

### **Partner Leave (""congé de naissance"")**  
- **Duration**: 20 **business days** (must be taken within 4 months after birth, in full-day increments).  
- **Remuneration**:  
  - First 3 days: Full pay.  
  - Remaining 17 days: Sickness/disability insurance allowance.  
- **Requirements**:  
  - Request must be submitted to the employer **before** the leave starts (via registered mail or signed letter).  

### **Parental Leave & Time Credit (Additional Options)**  
- **Parental Leave**: Flexible options (full-time, half-time, 1/5, or 1/10 reductions) with varying maximum durations (4–40 months).  
- **Time Credit Leave**: For childcare under 8 years old (conditions apply, e.g., 2+ years of employment).  

### **Key Takeaways**  
- Mothers have **15–19 weeks** of protected leave.  
- Partners get **20 business days** (with partial pay).  
- Parental/time credit options exist for extended care.  

If you need further details (e.g., legal references or company-specific policies), let me know!",65
325,q66_1,q66,1,Qu'en est-il du congé de naissance ?,Claude,"# Congé de naissance

D'après les informations fournies dans la base de connaissances, voici ce qui concerne le congé de naissance :

Le partenaire (père ou co-parent) a droit à 20 jours ouvrables de congé de naissance, à prendre dans les 4 mois suivant l'accouchement. Ces jours peuvent être pris de manière non consécutive, mais doivent être pris par journées complètes (pas de demi-journées).

Le congé de naissance se divise en deux parties au niveau de la rémunération :
- Les 3 premiers jours : l'employé conserve sa rémunération normale
- Les 17 jours suivants : l'employé reçoit une allocation dans le cadre de l'assurance maladie-invalidité

Pour demander ce congé, l'employé doit en faire la demande à son employeur avant le début du congé, soit par lettre recommandée, soit par une lettre écrite signée par l'employeur.",66
326,q66_1,q66,1,Qu'en est-il du congé de naissance ?,GPT,"Le congé de naissance, aussi appelé ""congé de paternité"" ou ""congé pour le partenaire"", est un droit accordé au partenaire de la mère après la naissance d'un enfant. Selon le document 1, le partenaire a droit à 20 jours ouvrables de congé de naissance, qui doivent être pris dans les 4 mois suivant la naissance. Ces jours ne doivent pas nécessairement être pris consécutivement. Pendant les 3 premiers jours, le partenaire conserve sa rémunération normale, tandis que pour les 17 jours suivants, une allocation est versée dans le cadre de l'assurance maladie et invalidité. Pour en bénéficier, le partenaire doit faire la demande auprès de son employeur avant le début du congé de naissance, soit par lettre recommandée soit par lettre signée par l'employeur.",66
327,q66_1,q66,1,Qu'en est-il du congé de naissance ?,Mistral,"Le congé de naissance est un congé accordé à l'autre parent pour prendre soin des enfants après la naissance d'un enfant. Selon les informations données, le congé de naissance permet à l'employé de prendre 20 jours de congé pour un emploi à durée indéterminée. Voici les détails :

### Types de congé

- **Congé maternité (pour maternité)** : La période minimum est de 19 semaines pour des naissances multiples et 15 semaines pour des naissances single.
- **Congé de naissance (pour congé)** : 20 jours sous réserve de conditions particulières (qui seront précisées)

### Conditions

- **Contrat de travail pour environ 12 mois au moins** : Employeur avec au moins 12 mois d'exercice si le salarié travaille moins de 45 heures par semaine, ou 6 mois si le salarié travaille 45 heures ou plus par semaine.

### Processus demandé

- **Motif** : Ouverture de droit à la date exacte de naissance d'au plus 2 mois avant la date prévue pour l'accordement de congé.
- **Signature de l'employeur** : Lettre de l'employeur signée par le responsable du service humanitaire.

### Durée de la disponibilité

- **Première semaine** : Avec paiement à 100 % de salary.
- **18 jours** : Avec allocation de maladie égale à payer à 100 % de salary.

### Supposition de réduction de heures

- **Première semaine** : Paiement à 100 % de salary.
- **18 jours précédants** : Indemnité de maladie pour 100 %.

### Supposition pour congé partiel

- **Première semaine** : Paiement à 100 % de salary.
- **18 jours** : Indemnité correspondant à 15 jours payés à 100 % de salary.

### Conditions d'appel

- **Réunion d'information :** Réunion annuelle chaque année (à la date du moins éligible).
- **Signature des Formulaires** : Lettre recommandée avec accusé de réception ou d'avis de réception en cas de réunion.
- **Présentation de la Direction** : Le formulaire ""Break@Work"" doit être disponible.

### Comment faire

- L'employé informe son employeur par lettre recommandée avec accusé de réception à la date prévue de congé, au plus 2 mois avant cette date.
- L'employeur initie la demande à la ONEM via l'outil Break@work.
- L'employé répond à son employeur après l'envoi de Break@work pour l'employé.
- La ONEM communique la décision à l'employé.

### Durée de zéro interruption de service

- **Interruption partielle :** La plus courte période est de 2 jours.
- **Interruption continue :** La plus longue période est de 12 jours. Ce congé doit être pris sous réserve de l'interruption totale de 32 jours d'affilée.

### Durée maximale totale de zéro interruption

- **Contribution majorée :** 51 mois de contribuable au cours de la carrière pour tous les motifs de ce type, totalisant 15 mois complets ou 30 mois partiels au-delà des 15 premiers mois de congé paternité attendu.

### Mode de calcul de la contribuable

- **1 mois complet de zéro interruption : 2 mois de douleur / 9 jours et 1/2 de congés de remplacement de soin.**

### Conditions supplémentaires

- **Informations à fournir lors de la demande :** Minimum 3 mois avant l'arrivée de la demande. Maximum 3 mois avant l'arrivée de la demande.

### Notifications par lettre recommandée

- **15 jours avant la date de début de l'interruption**: La lettre doit être adressée au service du salarié ainsi qu'à la ONEM.
- **7 jours avant la date de début de l'interruption :** La lettre doit être adressée au service du salarié ainsi qu'à la ONEM.
- **1 jour avant le début de l'interruption :** La lettre doit être adressée au service du salarié ainsi qu'à la ONEM.

En résumé, le congé de naissance permet à l'employé de prendre soin de son enfant après la naissance d'un enfant en précisant deux semaines avant la date de naissance, avec 19 jours validés dans le cas de naissance multiple et 15 jours pour l'enfant unique. Chaque demande doit être adressée aux outils appropriés des services de l'employeur et signée par le responsable du service humanitaire, le plus tôt possible et les jours précédents, selon les règles établies.",66
328,q66_1,q66,1,Qu'en est-il du congé de naissance ?,Cohere,"Based on the provided context, specifically from **Document 1**, here is the information regarding **congé de naissance (birth leave for the partner)**:

**What:**  
The partner is entitled to have **20 business days** to be taken within **4 months after the delivery** (not necessarily at once). These days must be taken in full days, not half days.  

- **First 3 days:** Normal remuneration is maintained.  
- **Remaining 17 days:** Allowance is provided under sickness and disability insurance.  

**How:**  
The employee must make the request to their employer **prior to the congé de naissance** by either:  
1. **Registered letter**, or  
2. **Written letter signed by the employer**.  

This information is directly relevant to the question and is sourced from the provided context.",66
329,q66_1,q66,1,Qu'en est-il du congé de naissance ?,Deepseek,"Le **congé de naissance** est détaillé dans le **Document 1** de la base de connaissances. Voici les informations pertinentes :

### **Congé de naissance (pour le partenaire)**  
- **Durée** : 20 jours ouvrables à prendre dans les **4 mois suivant la naissance** (pas nécessairement consécutifs). Les jours doivent être pris en entier (pas de demi-journée).  
- **Rémunération** :  
  - **3 premiers jours** : salaire normal.  
  - **17 jours restants** : allocation via l'assurance maladie-invalidité.  

### **Procédure**  
- L'employé doit faire la demande à son employeur **avant le début du congé**, par :  
  - Lettre recommandée **ou**  
  - Lettre écrite signée par l'employeur.  

### **Source**  
Ces règles sont extraites du **Document 1** (page sur les congés parentaux), créée par Philomène Scohy (DTSC).  

Si vous avez besoin de précisions supplémentaires (ex. conditions légales spécifiques), n'hésitez pas à demander !",66
330,q67_1,q67,1,Hoe zit het met geboorteverlof?,Claude,"# Geboorteverlof (Birth Leave)

Based on the provided context, I can share the following information about geboorteverlof (birth leave):

## Voor de partner (""congé de naissance"")
- Partners zijn gerechtigd tot 20 werkdagen geboorteverlof
- Dit verlof moet worden opgenomen binnen 4 maanden na de geboorte
- Het verlof hoeft niet aaneensluitend te worden opgenomen
- Het moet per volledige dag worden opgenomen (geen halve dagen)
- Vergoeding:
  * Eerste 3 dagen: normale verloning behouden
  * Overige 17 dagen: uitkering via ziekte- en invaliditeitsverzekering

## Voor de moeder (""congé de maternité"")
- Moeders hebben recht op 15 weken moederschapsverlof (19 weken bij een meerling)
- Verdeling:
  * Vóór de verwachte bevallingsdatum: minimaal 1 week, maximaal 6 weken (8 weken bij meerling)
  * Na de geboorte: 9 weken plus eventueel niet opgenomen dagen van vóór de bevalling (11 weken bij meerling)

Voor beide verlofsoorten moet een formele aanvraag worden ingediend bij de werkgever, en in het geval van moederschapsverlof moet ook het ziekenfonds worden geïnformeerd.",67
331,q67_1,q67,1,Hoe zit het met geboorteverlof?,GPT,"Het geboorteverlof, of ""congé de naissance,"" zoals uiteengezet in de context, biedt de partner van de moeder recht op 20 werkdagen verlof die binnen 4 maanden na de bevalling moeten worden opgenomen. Deze dagen hoeven niet aaneengesloten te worden opgenomen, maar moeten wel per volledige dag worden opgenomen, niet in halve dagen.

Gedurende de eerste 3 dagen van het geboorteverlof behoudt de werknemer het normale salaris. Voor de resterende 17 dagen ontvangt de werknemer een uitkering via de ziekte- en invaliditeitsverzekering.

Om geboorteverlof aan te vragen, moet de werknemer een verzoek indienen bij de werkgever voordat het geboorteverlof begint. Dit kan gebeuren via een aangetekende brief of een schriftelijke brief die door de werkgever is ondertekend.",67
332,q67_1,q67,1,Hoe zit het met geboorteverlof?,Mistral,"Based on the provided context, the information about the mother's maternity leave entitlement includes the specifics for single and multiple births. The mother is entitled to her entitlement under the following conditions:

1. **If Single Birth**:
   - 19 weeks and 9 days
   - Minimum 1 week and 6 weeks
   - Maximum 9 weeks and days not taken prior delivery
   - 11 weeks and days not taken prior delivery if she has multiple births.

2. **For Multiple Births**:
   - 17 weeks and 6 days
   - Minimum 1 week and 8 weeks
   - 11 weeks and days not taken prior delivery.

The context also mentions that the partner (assuming a father) is entitled to 20 business days to take his parte in the maternity leave. This information is not directly related to the mother's entitlement.

To concisely answer:
The mother has 19 weeks (if single) and 10 weeks (if multiple) under the first condition. She has 20 busines days to bring her partner in.",67
